cents,roughness,scaled mult,scaled add,normalized
79,1.7900337092324177,1.8911401534097938,0.9412959943165116,1.9405763663809108
80,1.7847206104746571,1.8877296888832342,0.9380318363283344,1.9319820174045388
81,1.7793857058926104,1.8843052272537424,0.9347542817031332,1.923268560124441
82,1.7740212159091966,1.8808617748306546,0.9314585509760732,1.9144473367147508
83,1.7686155183337082,1.8773918713594298,0.928137503932307,1.9055209225458474
84,1.7631705534097952,1.8738967622775133,0.9247923325808856,1.8965287928801393
85,1.7577290363844413,1.8704038663928788,0.921449279482133,1.8877331517056684
86,1.7522903234334746,1.8669127704364334,0.9181079490959116,1.8791747796172404
87,1.7468493719276643,1.8634202375573499,0.9147652434300264,1.8708400935175495
88,1.741395913886589,1.8599196767652129,0.9114148542429326,1.8627060469143437
89,1.7357943212144387,1.856324028731624,0.9079734569904147,1.8543836097290038
90,1.7303004325715716,1.8527975156394292,0.9045982288387496,1.8467224983776946
91,1.724842540151982,1.849294108431046,0.9012451153446721,1.839486009993173
92,1.7194045619284997,1.8458034840942967,0.8979042363459926,1.8326339294238803
93,1.7139723843067982,1.84231658314902,0.8945669210079006,1.826122369744679
94,1.708536696970398,1.8388274293268396,0.891227449439745,1.819902094781595
95,1.7029665152853488,1.8352519439256687,0.8878053498568431,1.813637849983869
96,1.6975194049295408,1.831755457696497,0.8844588604368182,1.807994691231666
97,1.692117231886926,1.8282878166139245,0.8811399787268165,1.8027851476887844
98,1.6867564602252507,1.8248467509720663,0.8778465323897441,1.7979680879465545
99,1.6814285473948534,1.8214267773301063,0.874573273220554,1.7935016831588473
100,1.6761502289699444,1.8180386382103988,0.8713304828949193,1.7893919805812226
101,1.670815826525046,1.8146144989014603,0.8680532367629453,1.7854084614811878
102,1.6654614018744642,1.811177507389817,0.8647636897787568,1.7816048256191852
103,1.660161364154162,1.8077754267098527,0.861507555976031,1.778140815883296
104,1.6549310398717154,1.8044180949076476,0.8582942513555653,1.7750381355506726
105,1.6497481299517855,1.8010911982636775,0.855110076246373,1.7722286110861716
106,1.6445931390577397,1.7977822227711364,0.8519430534837714,1.7696476915409272
107,1.639466908439066,1.7944917084259222,0.8487936998982126,1.767270594332969
108,1.6343564787614409,1.7912113366644222,0.8456540537866339,1.7650656280657029
109,1.6292465336228938,1.7879312759273192,0.8425147053567236,1.7629951453237784
110,1.6241762917361051,1.7846767006061448,0.8393997490362567,1.761147165032082
111,1.6191264232099383,1.781435202893134,0.8362973093037268,1.7593889448078075
112,1.6141490712177093,1.7782402533580997,0.8332394208649562,1.7578445030541063
113,1.6092393974462602,1.7750887463001797,0.8302231112514732,1.756504913178249
114,1.6043902832673513,1.7719761122900834,0.8272440070593012,1.755357191417172
115,1.5996017924127939,1.7689023922370977,0.8243021474427478,1.7543842102258311
116,1.5948965964620778,1.7658821389702086,0.8214114609246337,1.75364926089591
117,1.5901407742695393,1.7628293888479591,0.8184896716434823,1.7527837461691842
118,1.5853708021003095,1.7597675558918007,0.8155591891756321,1.75189950392865
119,1.5804379614842454,1.7566011780954751,0.8125286467680004,1.7508082299756111
120,1.5757700726960615,1.7536048722009583,0.8096608802967642,1.7501155152425114
121,1.5712099096399117,1.7506777151787762,0.8068592962596939,1.7496172255728448
122,1.5667512642271668,1.7478157220726884,0.8041200806523795,1.7493097034986858
123,1.5623675066965268,1.7450017993069107,0.8014268732014607,1.749127991510968
124,1.5580282217529955,1.7422164233812456,0.7987609879512166,1.7489733885997096
125,1.5537403563279915,1.7394640535132324,0.7961266928218795,1.7488537037024738
126,1.5494935111191597,1.7367380144172428,0.7935175988928969,1.7487648770490924
127,1.5452696769743062,1.7340267460644658,0.7909226420525933,1.748693495594762
128,1.5410473160853377,1.7313164233908798,0.7883285903225064,1.7486139162209748
129,1.536827814144548,1.72860793586883,0.7857362950172403,1.7485296396880137
130,1.5327242958413558,1.7259738979476107,0.7832152554770981,1.7486170571422044
131,1.5287115634231079,1.7233981352541314,0.7807499911982612,1.7487803265929291
132,1.5247707593850486,1.720868543204239,0.7783289168747541,1.7489749140292046
133,1.520900831871877,1.7183844466147016,0.7759513862882328,1.7492202567842456
134,1.5170974430369126,1.7159430610328106,0.7736147344370585,1.7495281370292988
135,1.5132937540891322,1.7135014828092694,0.7712778982084261,1.7499025300243256
136,1.509607785551698,1.7111354690165514,0.7690133847494844,1.7503401736692188
137,1.5059734671748792,1.708802609330053,0.7667806031088374,1.7508294613883886
138,1.5023739919804724,1.706492115393379,0.7645692277430198,1.751351402612153
139,1.4988639419556873,1.704239023244754,0.762412791668767,1.7520552639769438
140,1.4951955185663763,1.701884271637818,0.760159057255729,1.752351448588524
141,1.4914515955906578,1.6994810570391414,0.7578589388793369,1.7524265296913981
142,1.487772298295455,1.697119325499778,0.7555985239680817,1.7524996877863246
143,1.4841880907269174,1.6948186318131664,0.753396528428466,1.7526306803884752
144,1.4807001353084728,1.6925797221359367,0.7512536664075238,1.7528347830702922
145,1.4772992268709682,1.6903966876935135,0.7491642826129679,1.7531220542809591
146,1.4739798983793682,1.688266019210067,0.7471250183144428,1.7534998382635247
147,1.470735708920777,1.6861835822800544,0.7451319164695068,1.7539716098258074
148,1.4675608997291303,1.6841456803662433,0.7431814391197843,1.7545366050780786
149,1.4644696521978318,1.6821614164688503,0.7412822987531608,1.755190543592621
150,1.4614030768694088,1.6801929895954868,0.7393983160133335,1.7557981040507968
151,1.4583175866646851,1.6782124213113219,0.7375027127207203,1.7562551003537117
152,1.4552080479193952,1.6762164163303708,0.7355923349547964,1.7565697012502481
153,1.4520603026649692,1.674195886688759,0.7336584846189688,1.7567335246949054
154,1.4488530936248014,1.6721371873949096,0.7316881020822379,1.7567222853656301
155,1.4455888735104674,1.6700418928381207,0.7296826941937042,1.7564982429021605
156,1.4423068091341131,1.667935144095103,0.727666323495505,1.756225929682407
157,1.4391271968031107,1.6658941590584035,0.7257128952867054,1.7560352801249148
158,1.4360521893259526,1.663920319610297,0.7238237321677988,1.7559297750449678
159,1.433082685488722,1.6620142026792752,0.7219993863174491,1.755914501936505
160,1.4302160927384209,1.6601741441121884,0.7202382649735107,1.755994868370863
161,1.4274534952725244,1.6584008398526278,0.7185410342240819,1.7561786705428544
162,1.4247441254801572,1.6566617023007981,0.716876504454564,1.7563545089172194
163,1.4220352646561512,1.65492289145446,0.715212287375101,1.7564164734987848
164,1.4193478626198273,1.653197854949144,0.713561253727082,1.7564023788465635
165,1.4167116418171455,1.6515056715470204,0.7119416638071501,1.7563348588288723
166,1.4141246206790394,1.6498450692839657,0.7103523002175505,1.7562221616387066
167,1.4115794377571795,1.648211322865093,0.7087886403752361,1.756055881753322
168,1.409064389232963,1.6465969196391248,0.7072434939164051,1.7558126285610731
169,1.4065458875664971,1.6449802998499636,0.7056962259833887,1.755454983095842
170,1.4039890014531038,1.6433390411823274,0.704125376162519,1.7549324291243313
171,1.4013624902741342,1.6416530903628732,0.702511751451827,1.7541828859910902
172,1.398627401184636,1.6398974436598848,0.7008314207621665,1.753134845464682
173,1.3956323158067911,1.6379749060032607,0.6989913586238365,1.7514931846393857
174,1.3928996107314517,1.6362207895928738,0.6973124925782973,1.7501353904216401
175,1.390290572752348,1.6345460547757986,0.6957096027113416,1.7488072066096358
176,1.3877857068119221,1.632938187724366,0.6941707120297389,1.7474736910739157
177,1.3852996544602088,1.631342397067491,0.6926433796738293,1.7459740459395703
178,1.3828518825543465,1.6297711785310658,0.69113956531162,1.7443548108178035
179,1.3804652502760932,1.6282392053654933,0.6896733127213548,1.7426726665184717
180,1.378165730493917,1.6267631494887267,0.6882605786073883,1.7409717468406525
181,1.3759677592457613,1.6253522773566615,0.6869102319011521,1.7392800001416608
182,1.3738703010463782,1.6240059242939617,0.685621636441415,1.73761007687533
183,1.3718738436101132,1.62272440336322,0.6843950918606051,1.7359861685742592
184,1.3700077390039134,1.6215265555812646,0.6832486309091305,1.7345441547848024
185,1.368244654174302,1.6203948359308589,0.6821654612386997,1.7332998692574022
186,1.3665622130230497,1.6193148812516822,0.6811318358585059,1.7322421350768462
187,1.3649428006169628,1.6182753845630948,0.6801369328494549,1.7313522979918021
188,1.363361854987767,1.6172605796003758,0.6791656623085345,1.7306035203918093
189,1.3617871454895776,1.6162497775942268,0.6781982230001526,1.7299636851362359
190,1.36018384394561,1.6152206224268975,0.6772132178683442,1.729394129413635
191,1.3585127626365703,1.614147959601432,0.6761865715264469,1.7288501618004362
192,1.3567323419008759,1.6130051120771756,0.6750927513601561,1.728281839449441
193,1.3549070823893101,1.611833482657175,0.6739713840212805,1.72782653357462
194,1.3525682466729168,1.6103321899826206,0.6725344957504672,1.7267452968842374
195,1.3501332162095694,1.6087691501456125,0.6710385092272013,1.7255861949301694
196,1.3476908670718903,1.6072014124702378,0.6695380263995431,1.7244725247139718
197,1.345281742126479,1.6056550013190476,0.6680579552031262,1.7234423062578108
198,1.342941113818975,1.6041525579848364,0.666619965635149,1.7225285790791824
199,1.3407025675987396,1.6027156408817942,0.66524469126894,1.7217609139097956
200,1.3385931946439285,1.6013616397680073,0.6639487758541485,1.7211637457052853
201,1.3366273248080898,1.6000997529398795,0.6627410230867081,1.7207544240793324
202,1.3348198541350589,1.5989395421299137,0.6616305845074983,1.7205443993864589
203,1.3331408137653107,1.5978617704037015,0.6605990484331162,1.720537494072897
204,1.3316632644858637,1.5969133352938822,0.6596913005249133,1.7206560423326258
205,1.3303306321003692,1.5960579219682716,0.6588725838315598,1.7208370968347766
206,1.329131714147276,1.5952883395954034,0.6581360160032201,1.7210714856709122
207,1.3280502388696205,1.59459414337603,0.6574716003152152,1.7213494482904421
208,1.327109249262264,1.5939901245497163,0.6568934934732978,1.7217883179042799
209,1.3262951368043532,1.5934675478416738,0.6563933349398463,1.7224044076281637
210,1.3255794891462713,1.5930081754372294,0.6559536692896576,1.7231798143828538
211,1.3249317112050445,1.5925923684307408,0.65555570011238,1.7240946085969697
212,1.3243220356559375,1.5922010192524665,0.6551811395396245,1.7251245689888002
213,1.3237333474806425,1.5918231418158546,0.6548194727802541,1.7262463096453429
214,1.3231293011003062,1.591435405986641,0.6544483705464165,1.727432394550375
215,1.3224625029070045,1.5910073899289106,0.6540387160776401,1.7286153502621069
216,1.3214367200791766,1.5903489425508806,0.6534085156307353,1.7293996739070292
217,1.3201011532766365,1.5894916456304609,0.65258799614747,1.7298470085470634
218,1.3184519875389031,1.5884330503542596,0.6515748138668306,1.7299605471676696
219,1.3164851683935068,1.5871705541667502,0.6503664778810996,1.729732939824122
220,1.314186150747584,1.5856948206099628,0.6489540522598108,1.7291402225055228
221,1.3115359403866091,1.5839936573460909,0.6473258677079069,1.7281463515060225
222,1.3087020545189565,1.5821745932434648,0.6455848401806155,1.7269309102214438
223,1.3059769914884205,1.5804253822421246,0.6439106691055121,1.725789698540073
224,1.3033204383612549,1.57872014757283,0.6422785878086252,1.7247466179201107
225,1.300800009259087,1.577102290567613,0.640730135735255,1.7238266410708138
226,1.2984506502598883,1.5755942430246952,0.6392867823751978,1.7230573742118516
227,1.296305057927149,1.5742169927846958,0.6379686152054171,1.7224669250888232
228,1.2943686950035402,1.5729740463681878,0.6367789903192103,1.7220135065800832
229,1.2926365837600613,1.5718622085836347,0.635714849596519,1.7216397557333605
230,1.2911344061808336,1.5708979646310701,0.6347919710338471,1.7213857217028543
231,1.2898761053146455,1.5700902645179098,0.6340189206895637,1.7212742864426174
232,1.288863425461609,1.5694402279059425,0.6333967701927512,1.721314874966622
233,1.2880919671029678,1.5689450307553117,0.6329228166528841,1.7214994847897
234,1.287553956024678,1.5685996828178723,0.632592283899966,1.72180568001355
235,1.287226535757946,1.568389512584666,0.6323911298224922,1.7221953520390372
236,1.2870779553754352,1.568294139216506,0.6322998479049954,1.7226162493615251
237,1.2870684761303854,1.568288054513312,0.6322940242313048,1.723002402056428
238,1.2871567858239275,1.5683447402801138,0.632348278218432,1.7232904620750746
239,1.2873685474944285,1.5684806695557127,0.6324783762233572,1.7236030181580668
240,1.2876885210917102,1.5686860597908125,0.6326749553612939,1.723955728688452
241,1.2880830514410178,1.5689393078146705,0.6329173392223861,1.7243210860928253
242,1.288494275525665,1.5692032715046182,0.6331699790550018,1.7246435136445208
243,1.2886491148985788,1.569302662502737,0.6332651062489475,1.724603968656986
244,1.2885130323985097,1.569215311493405,0.6331815025367064,1.7241889949093046
245,1.2881290627958104,1.5689688423858301,0.6329456067811386,1.7235670871995366
246,1.287522184604033,1.568579288824083,0.6325727647942195,1.7228327586386136
247,1.2866753660081023,1.568035718129555,0.6320525129015916,1.722035641168806
248,1.285656915792731,1.5673819775367384,0.6314268173221128,1.7212114122236923
249,1.2844471741020709,1.5666054474343625,0.6306835998169931,1.7203837628751046
250,1.283044927898441,1.5657053491766373,0.6298221151438004,1.7195629105306691
251,1.2814371591543392,1.564673326524948,0.6288343655407019,1.7187454679404068
252,1.2796083635102407,1.5634994272705036,0.6277108257416895,1.717913988687373
253,1.2775347528326264,1.5621683818711367,0.6264368812572553,1.7170379806342633
254,1.2751774512962852,1.5606552360339072,0.6249886483161395,1.716074280899437
255,1.2725102458760487,1.558943163684889,0.6233500226711979,1.7149671787518939
256,1.2695046796919958,1.5570138984255206,0.6215035215395672,1.7136506336466737
257,1.2661343879291693,1.5548505167483992,0.6194329474204529,1.7120549974126953
258,1.2627707674039421,1.552691417321659,0.6173664718461792,1.7105312711878198
259,1.2595698381941522,1.550636749034895,0.6153999473891543,1.7091693452833132
260,1.2565318601775808,1.5486866787029907,0.6135335337080208,1.7078761050659346
261,1.2537061972710442,1.5468728928981095,0.6117975580431991,1.7066954639432312
262,1.2511397965571904,1.5452255268327317,0.6102208628276712,1.7056693787997141
263,1.2488733275261292,1.5437706861487166,0.6088284337895532,1.7048346049821517
264,1.246940739127571,1.5425301625902006,0.6076411278224286,1.7042226047505844
265,1.245360820560038,1.5415160168957405,0.6066704882676208,1.7038235891369142
266,1.2441389433765873,1.5407316970515281,0.6059198151951307,1.703586677819068
267,1.2432884954271286,1.5401857966842374,0.6053973335710691,1.7035317154468212
268,1.2428269641192444,1.5398895409161442,0.6051137869678325,1.7036622611849472
269,1.2427099318970953,1.5398144182315674,0.6050418869937836,1.7039664215611978
270,1.2429406201661894,1.5399624964424778,0.6051836127532083,1.7044141858193145
271,1.2434884532406043,1.540314149094151,0.6055201797525375,1.7049599142976857
272,1.2443269114984363,1.5408523533090004,0.6060352953837043,1.705586148219649
273,1.2454416863131625,1.5415679244161948,0.6067201689918208,1.7063575159572242
274,1.2467906473957036,1.5424338190907474,0.6075489173915912,1.7072340521050533
275,1.2483268419188969,1.5434198984327874,0.6084926946208307,1.708171073811368
276,1.2500018024685706,1.5444950513329108,0.6095217242149283,1.7091232166019155
277,1.2517663913309962,1.5456277364181399,0.6106058179037048,1.710045750872798
278,1.2534544492152946,1.5467112964639176,0.6116428939827988,1.7107697631063654
279,1.2547037864105297,1.54751324281958,0.6124104374017494,1.71092364180276
280,1.2555695459782394,1.5480689716755307,0.6129423258791944,1.7106515477429212
281,1.2561586053683758,1.5484470873940013,0.6133042206982988,1.7101983836775756
282,1.2565043492588313,1.5486690195144897,0.6135166320863321,1.7096272011289895
283,1.256637147254422,1.5487542622087833,0.6135982179287726,1.7089911226901138
284,1.2565809471612432,1.548718187512469,0.6135636908116514,1.7083317710253594
285,1.2563621437176926,1.5485777381407293,0.6134292666195426,1.7076810975995582
286,1.256000268445928,1.548345451327767,0.6132069447480869,1.707057928969033
287,1.2555043132070893,1.5480270989262896,0.6129022494415544,1.7064695104920815
288,1.2548876484707616,1.5476312634065839,0.6125233949882711,1.70594087140303
289,1.254188054788681,1.5471821960083436,0.6120935922667414,1.7056020792130635
290,1.253407918013289,1.5466814282041592,0.6116143070504547,1.705469137268766
291,1.2525472374842885,1.5461289595701875,0.6110855389337503,1.7055386473708016
292,1.2515548923874769,1.5454919757863197,0.6104758813078583,1.7058000535914732
293,1.2504924823672152,1.5448100175069874,0.6098231785608426,1.7061422981591727
294,1.2493108850846695,1.5440515532283188,0.6090972518682517,1.7065214820797765
295,1.247999594629082,1.5432098392330227,0.6082916468135415,1.7069232523016644
296,1.246549228076927,1.5422788526464457,0.6074005988991609,1.7073222252296087
297,1.2449400008548166,1.5412458938014466,0.6064119532647896,1.7076815409556172
298,1.2431478069816178,1.5400954891302867,0.6053109001479019,1.7079542566307728
299,1.24114455875092,1.5388096092059378,0.6040801835712559,1.7080838836733114
300,1.2388914512321862,1.5373633452425692,0.602695963318479,1.707985604752086
301,1.2362791046269659,1.535686486626838,0.6010910407623413,1.707398876471338
302,1.2332733454443638,1.533757097482194,0.5992444210600262,1.7062365135128612
303,1.2298555350772669,1.5315632137343216,0.5971446533876225,1.7044507198931749
304,1.2260042482589422,1.5290910825592106,0.5947785749076332,1.7019848606467267
305,1.221691524343686,1.5263227560897765,0.592129007703895,1.6987730754581318
306,1.21696731330614,1.523290297087203,0.5892266390676042,1.6948704644044241
307,1.2124059905634226,1.520362395665174,0.5864243425649188,1.6911163389571173
308,1.2081553660743778,1.517633930658865,0.5838129267954698,1.6877032133093524
309,1.2042417157387337,1.515121768501221,0.5814085346340472,1.6846004087794733
310,1.2007013038633878,1.5128491871582446,0.5792334454382239,1.6818264777993008
311,1.1975825311252835,1.5108472549008833,0.5773173946718944,1.6794539151788361
312,1.1949263895314597,1.50914228439379,0.5756855662048355,1.6775448342544517
313,1.1927875677504423,1.5077693801536536,0.5743715585945689,1.6761507049168238
314,1.1911341890674896,1.5067080805986728,0.573355788046815,1.6753116916887758
315,1.1900142307000943,1.505989182182255,0.5726677298687095,1.6750572255832699
316,1.1894330167277185,1.505616102417413,0.5723106549643517,1.6754046351041876
317,1.189388019012274,1.5055872184987629,0.5722830101455719,1.6763606459709537
318,1.1898701685824633,1.5058967090767847,0.5725792237946652,1.6779215840996873
319,1.1908638924544375,1.506534577892909,0.5731897284855499,1.6800718219566346
320,1.1923411027682689,1.507482795421565,0.5740972681466691,1.6827856492156652
321,1.1942647473361765,1.5087175779580226,0.575279079377559,1.6860268717504563
322,1.1966053809206063,1.5102200246794792,0.5767170721874709,1.6897486044976087
323,1.1993195830754244,1.5119622641124275,0.578384570769581,1.6938950972509192
324,1.2023555860809774,1.5139110666898017,0.5802497710819655,1.6984021102684945
325,1.2056608799434025,1.5160327263806161,0.5822804130587496,1.703200326955291
326,1.2091818258665026,1.5182928125785486,0.5844435431424957,1.7082168285359005
327,1.2125843174341968,1.5204768632281982,0.5865338995496999,1.7129447211459177
328,1.2155316596194847,1.5223687546514237,0.5883446301565696,1.7168790833388747
329,1.2180559178922326,1.5239890695914586,0.5898954347210766,1.7200966281212304
330,1.220187398795379,1.5253572617408335,0.5912049323859732,1.7226735010000542
331,1.221953508421611,1.526490923000467,0.5922899603719561,1.724681175890187
332,1.223388295796315,1.5274119093528165,0.5931714370551505,1.726186801810862
333,1.2245137427697543,1.52813433089144,0.5938628672159876,1.7272484478486811
334,1.2253463262286783,1.5286687640878704,0.5943743736027833,1.7279138576717643
335,1.2258973894498861,1.5290224901625222,0.5947129250766984,1.728218843836431
336,1.2261710531460048,1.5291981541903095,0.5948810532407862,1.7281847547430602
337,1.226167051010543,1.5291955852297754,0.5948785944868588,1.7278192490350284
338,1.2258535086301743,1.528994323176391,0.5946859664345348,1.727106087964513
339,1.2255063770176589,1.528771500280656,0.5944727024848885,1.7265086093045983
340,1.2250923437735801,1.5285057333984415,0.5942183368156909,1.725990863160407
341,1.224633800094388,1.5282113953815772,0.5939366256934994,1.7255811333120388
342,1.224143245170256,1.5278965094283212,0.5936352481269888,1.7253033455008582
343,1.2236247083917087,1.5275636619941624,0.5933166796145201,1.7251767732766408
344,1.223098459530999,1.5272258641941554,0.5929933731034288,1.7252158862891651
345,1.2225795512543742,1.5268927782963293,0.5926745763572171,1.7254297574844044
346,1.222086713254922,1.5265764268428546,0.5923717961594201,1.7258207671863084
347,1.2216183953111226,1.5262758147504958,0.5920840801151764,1.7263646846165002
348,1.2211296729810506,1.5259621051346874,0.5917838284220613,1.7269180067396892
349,1.220610542514142,1.5256288766134856,0.5914648951709166,1.7274562944092753
350,1.220067630457992,1.5252803827508719,0.5911313514508096,1.7280078434566253
351,1.2195546402041348,1.5249510956167498,0.5908161905040007,1.7287251131286916
352,1.2190634458746457,1.5246357992308273,0.5905144201120975,1.7296232395771811
353,1.218577014511218,1.5243235601806586,0.5902155758983866,1.730698312800674
354,1.2180804533532226,1.5240048188412214,0.5899105083390603,1.7319440693957118
355,1.2175540017969766,1.5236668909314668,0.589587077299839,1.7333497607228696
356,1.2169769415665266,1.523296477442961,0.589232554290431,1.7349031126041754
357,1.2163535734853752,1.5228963390633288,0.5888495815668969,1.7365880333718584
358,1.2157284821325642,1.5224950945200184,0.5884655501333313,1.7384676804969434
359,1.2148512610603892,1.521932008553616,0.587926620160318,1.740105175680259
360,1.2136996195399048,1.5211927728021277,0.5872190971045655,1.7415004801417608
361,1.2123656502738247,1.5203365013362828,0.5863995590845922,1.7426638823802807
362,1.2108208760911816,1.5193449147327487,0.5854505108515176,1.7435923122756583
363,1.2090626882224227,1.5182163384290104,0.584370349680385,1.7442682606198443
364,1.2070890918835167,1.5169494919782918,0.5831578500546879,1.744661975316597
365,1.2048881008585377,1.5155366814591944,0.5818056481168645,1.7447312143798537
366,1.2024409527172748,1.5139658633156725,0.580302216970984,1.7444240279900038
367,1.1997237005396602,1.5122216660808787,0.5786328445753559,1.7436803356223227
368,1.196713770617482,1.5102895997491501,0.576783662535406,1.7424338020955976
369,1.1933866868103726,1.5081539531484798,0.5747396336773978,1.7406160431641227
370,1.1897138507183511,1.5057963690389409,0.5724831882741338,1.7381565065566977
371,1.1856287125082419,1.5031741292525411,0.5699734407370947,1.7348664603150201
372,1.1810871439116217,1.5002589079664532,0.567183280401404,1.7306476619444768
373,1.1760658745382986,1.4970357679766297,0.5640984108586008,1.7254846007515923
